f0,f1,f2,f3,f4,f5,f6,f7,y,idx
1.129669,6.477602,0.012310,-0.013352,-0.032502,0.010971,-0.085465,-0.018907,2,290
1.993611,4.433038,0.021556,-0.000388,-0.015544,-0.033433,0.034385,0.012329,3,291
3.423346,-4.794284,0.082005,-0.072855,0.018305,0.000584,0.024743,-0.003840,1,292
4.750885,-3.542154,-0.036949,0.053155,0.003157,-0.007294,0.022546,-0.015995,1,293
4.468812,-1.658308,0.016735,-0.015055,0.043133,-0.005728,-0.017422,-0.012232,2,294
2.682433,3.674411,-0.056892,0.000070,-0.009532,-0.052209,0.002403,0.006946,3,295
2.824347,-4.916620,0.015865,-0.033688,0.021484,-0.017279,-0.015097,-0.024638,0,296
-0.527036,2.446622,0.004140,0.012136,0.005134,0.027819,-0.003986,0.022180,1,297
-0.356269,2.063101,-0.020084,-0.033583,0.040689,0.045282,-0.017740,-0.046769,1,298
-1.491243,2.607367,-0.005371,0.044518,-0.003779,-0.037105,-0.044188,0.006471,1,299
-2.736089,-3.649519,0.041588,-0.006840,-0.017663,0.032436,0.019795,-0.006379,1,300
-0.170733,-5.054206,-0.056421,0.023367,-0.028209,-0.066941,-0.014995,0.064645,1,301
1.723725,-3.696621,0.009801,-0.009892,0.006508,-0.041069,0.004264,-0.004054,1,302
-1.525068,2.579846,-0.015664,-0.002481,0.033630,-0.011742,0.034070,-0.041812,1,303
2.902163,-0.694770,-0.009688,0.047865,0.008045,0.026468,0.017272,0.016221,0,304
-5.150170,-1.818101,0.001331,0.021948,0.029158,-0.032830,0.021899,0.053410,0,305
-2.110356,2.836175,-0.033631,-0.011974,-0.062255,0.001237,0.040273,-0.046471,1,306
3.816009,-2.384897,-0.036108,-0.013204,0.017264,0.007805,-0.001053,0.055627,2,307
-4.021231,2.405384,0.083894,0.016922,0.000528,0.017775,0.019119,0.007301,0,308
3.334748,1.603796,0.019370,0.046394,-0.004864,-0.005520,0.021803,-0.001755,3,309
3.672627,-2.635586,0.004707,0.003270,-0.001678,0.031334,-0.008024,0.002808,2,310
-3.216784,2.911045,0.013712,0.012053,0.028972,0.040438,-0.003570,-0.017737,0,311
-2.134607,2.893648,0.035030,-0.025961,-0.028840,0.004224,0.002408,0.021560,1,312
0.070362,-5.124110,-0.023090,-0.032021,-0.001925,0.014626,-0.040304,-0.060419,1,313
3.690759,-2.585236,-0.046276,0.030096,0.013743,-0.025143,0.035822,0.024916,2,314
1.380875,2.475855,0.000507,-0.081550,0.020812,-0.087098,-0.019802,0.054223,0,315
-1.324336,2.965654,-0.039637,-0.022968,0.011192,0.064257,-0.045905,0.041147,0,316
3.592591,1.057997,0.019215,0.024456,-0.033017,-0.004474,-0.016038,0.016692,3,317
4.623294,2.466634,-0.018046,-0.026379,0.070093,0.049458,-0.006122,-0.006874,2,318
-3.813298,2.548308,0.052238,0.012862,0.005896,-0.008951,0.023221,-0.041505,0,319
0.155730,3.008316,0.026822,-0.007473,-0.020160,0.025843,-0.003538,-0.006655,0,320
-1.440562,2.369033,0.014329,0.009350,0.016525,0.054714,-0.048670,-0.062888,1,321
-3.390142,-2.694294,0.052511,0.016779,-0.067778,0.019033,-0.017081,0.052838,1,322
2.763902,3.590642,-0.038043,-0.017781,0.038173,-0.019178,0.002886,0.058046,3,323
-1.500815,-2.475389,0.019014,-0.051125,0.009760,-0.015576,0.025990,0.051559,2,324
-7.438253,-1.528995,-0.007537,-0.018262,0.024143,-0.022700,0.015992,-0.013843,1,325
-1.989665,0.053121,-0.044267,-0.043900,0.010993,0.006342,-0.024570,-0.014319,2,326
-1.417970,3.206433,-0.017601,-0.029877,-0.009162,-0.037456,-0.000660,0.005592,0,327
-8.519810,-1.325372,-0.012236,0.016876,-0.012212,-0.023688,-0.026212,0.009571,0,328
3.333715,-0.242804,-0.030088,0.004459,-0.025902,0.014207,0.037588,0.017088,0,329
-0.657746,-3.294823,0.028134,-0.002552,0.018265,-0.013233,0.002887,0.020978,2,330
6.809837,1.004468,-0.035090,-0.025133,0.000971,0.059347,0.024692,-0.028015,1,331
4.759775,1.911593,0.029169,-0.002494,-0.007418,0.000600,-0.026579,-0.005515,2,332
2.187344,-3.702974,0.005930,0.020604,0.081072,-0.008720,-0.037466,0.033708,2,333
-2.002700,2.636970,-0.010178,-0.020144,0.015407,0.028313,0.005353,-0.005262,3,334
6.654279,-0.601810,0.054997,-0.020064,-0.004948,0.035063,-0.012886,0.009407,0,335
-2.167930,2.546780,-0.000393,0.008481,-0.006418,-0.065838,-0.000839,-0.056381,1,336
1.893717,5.570788,-0.029010,-0.050462,-0.022497,-0.023061,0.014730,0.052999,2,337
3.053585,3.167435,-0.014468,0.029314,-0.012131,0.023137,0.042136,0.045260,3,338
2.956887,-3.114764,-0.024879,0.019118,-0.023293,-0.075231,0.029878,0.011870,2,339
-2.438753,-3.888420,0.036621,-0.011753,-0.024949,-0.043794,-0.064134,-0.011521,1,340
-0.505804,2.027676,0.007005,-0.032196,0.025164,-0.011725,0.017265,-0.008559,1,341
3.997556,-2.187921,-0.017829,-0.000389,0.055424,0.029140,0.012568,-0.046758,2,342
-2.242681,3.061516,-0.009005,-0.008269,-0.041077,0.043212,-0.002153,-0.016402,0,343
-6.488949,-1.262632,-0.015377,-0.023169,-0.035510,-0.044827,0.000906,0.057246,2,344
4.076126,-2.040493,0.037373,0.000491,-0.037233,-0.038412,0.013033,0.043181,2,345
8.837827,-7.943703,-0.021120,-0.022129,0.028263,0.033055,0.029722,0.006821,0,346
3.250723,2.833549,-0.025970,0.043581,0.006952,0.003912,0.023355,-0.004018,3,347
-4.832944,1.012009,-0.034855,-0.031430,-0.021483,-0.024035,-0.031456,-0.014743,0,348
-4.306578,1.855429,0.000228,0.049693,-0.003532,0.018941,0.036242,-0.001463,0,349
-4.904757,0.933030,-0.019667,0.044639,-0.000100,0.024134,0.007506,-0.018560,0,350
3.005636,3.247571,0.029228,0.007760,0.046235,-0.010947,-0.023567,-0.014391,3,351
-1.018792,-3.142400,0.001133,0.079190,0.001770,-0.025943,0.056686,-0.021540,2,352
-2.904572,-3.373869,0.026514,0.014355,0.018869,-0.021642,0.059553,0.014086,1,353
-2.992780,3.112823,-0.008853,-0.001613,0.010132,-0.021676,0.026132,-0.015439,0,354
2.536620,-1.568323,0.016611,0.047859,0.007286,0.031064,0.002266,-0.009104,3,355
-4.478539,1.738089,-0.012154,-0.050178,0.000884,0.013379,-0.017982,0.066235,0,356
2.795316,3.821211,-0.062520,-0.006444,-0.027333,-0.021580,0.033566,-0.018470,3,357
1.585492,-5.203483,0.001639,-0.026306,0.019349,0.019196,0.020416,-0.021799,1,358
-2.795492,-3.539406,-0.041223,0.003165,-0.018141,-0.027503,-0.034633,0.002569,1,359
-1.166335,-4.795495,0.005559,-0.001856,0.023201,0.035498,-0.014834,-0.014401,1,360
4.494720,-1.027871,0.023874,-0.043729,0.034970,0.021349,-0.007831,-0.026870,2,361
3.509714,-2.777054,0.010952,0.026166,-0.010239,0.002794,-0.000570,-0.027552,2,362
3.563093,1.613803,0.024001,-0.011924,0.032530,-0.034969,0.000852,-0.023106,3,363
-0.476257,-6.517113,-0.038907,0.053617,0.098083,0.010112,-0.017560,-0.000070,0,364
4.970360,-0.151010,0.079042,0.035470,0.004137,0.006140,0.010308,0.021533,2,365
2.090612,5.743164,0.038219,0.008077,-0.014289,-0.020084,-0.019272,-0.018480,2,366
-2.083980,5.656386,-0.020648,0.005400,0.033338,0.007228,0.025560,0.026455,3,367
-1.078388,2.237095,0.007249,-0.040267,0.089227,-0.047222,0.044006,-0.017848,1,368
-4.499161,-3.759199,-0.017236,0.003284,-0.015129,-0.000741,-0.017093,0.016225,0,369
-2.202030,-5.918368,0.047425,0.021119,0.044232,-0.023071,0.006331,0.027952,0,370
0.455312,6.560124,-0.003004,0.004224,-0.037232,-0.038996,0.007432,0.024587,3,371
-0.267378,1.959776,0.064639,0.008353,-0.027877,0.043331,0.039548,-0.023581,1,372
-5.016291,0.561853,-0.020435,0.026729,-0.028912,-0.061943,-0.003959,0.025488,2,373
1.996775,5.128531,0.020759,-0.021143,-0.018734,-0.040034,0.011931,0.015841,3,374
0.351601,6.453432,0.011247,0.001937,0.020400,0.004338,0.007417,-0.028576,2,375
-2.159698,-0.837992,0.012919,-0.032831,-0.029479,0.014242,-0.011017,0.004108,2,376
3.601482,-2.687224,0.033899,-0.032538,-0.004902,-0.038286,0.034633,0.047650,2,377
-2.261188,2.949171,0.010561,-0.032756,-0.016666,0.005454,0.017124,0.036616,1,378
1.789410,-3.615679,0.040260,0.012068,-0.023133,0.015917,-0.056926,-0.031322,2,379
-7.430665,1.757462,-0.015929,-0.009401,-0.012070,-0.021449,-0.012153,-0.041348,2,380
-4.938248,3.817033,-0.060393,-0.003737,-0.013266,0.041800,0.012721,0.033036,3,381
3.591853,-2.430610,-0.003020,0.001463,0.013985,0.004998,0.015342,-0.035657,2,382
1.237269,7.420106,-0.016452,-0.025566,-0.047493,0.062193,0.026797,0.029054,1,383
-3.914944,2.270511,0.042126,0.040049,-0.004553,-0.038546,0.060188,0.026307,0,384
1.824753,5.356801,-0.057473,-0.022696,0.008501,-0.025320,0.000660,-0.012929,2,385
2.662657,3.679143,-0.001856,0.022098,0.070649,-0.039862,0.028710,-0.027065,3,386
0.467293,-2.350280,0.003165,-0.028531,-0.026650,-0.018205,0.013337,0.027504,3,387
7.168679,-5.498545,-0.000227,-0.003778,0.006264,0.003472,-0.001934,0.033249,1,388
3.258126,2.444690,0.053020,-0.036856,-0.004740,0.037572,-0.022346,0.033187,3,389
3.025848,-3.079223,-0.004158,0.046286,-0.033148,-0.016479,-0.010885,0.006614,2,390
-1.662469,2.443737,-0.035281,-0.011432,-0.016224,0.024430,0.001697,0.061405,3,391
-4.176857,2.126647,0.022815,0.013818,-0.024606,-0.029791,-0.055750,-0.052616,0,392
2.155611,-1.983552,-0.030122,0.023496,-0.058136,-0.009556,0.016892,0.016951,3,393
-2.938907,1.041533,0.043850,-0.025286,0.038949,0.023550,-0.001041,0.014320,2,394
-1.216357,-2.982300,0.032787,0.036350,0.049671,0.032089,-0.019774,0.016311,2,395
1.314079,-4.907489,0.009271,0.044577,0.046271,-0.024233,-0.002287,0.019398,1,396
8.144546,4.927356,0.019073,0.033449,-0.006863,-0.015663,0.041623,-0.037201,2,397
-3.937119,2.375713,0.000452,-0.030047,0.006838,-0.013788,0.018088,-0.029347,0,398
5.355921,-6.726931,0.063570,-0.020971,-0.020577,-0.048099,-0.015428,0.046597,3,399
4.452168,-1.688931,-0.006351,0.026063,-0.018909,0.005028,0.004905,0.014105,2,400
-7.110131,-7.437513,-0.018381,0.041956,-0.006693,0.032584,-0.038015,0.022106,2,401
3.205368,-1.052333,0.032567,0.047467,0.086916,-0.024136,-0.013170,0.007964,3,402
-1.314157,3.140426,0.002911,-0.068349,-0.000858,-0.019912,0.011680,0.018224,1,403
-1.914026,-4.216889,0.035799,0.017017,0.042022,0.012795,-0.004835,-0.053050,1,404
1.249422,-3.698740,0.040617,-0.028452,-0.033658,0.007887,-0.008469,-0.017801,2,405
2.774882,3.398736,0.029595,-0.011575,-0.016767,-0.020627,0.042690,0.034612,3,406
-5.525399,3.138339,0.011456,-0.015202,-0.002894,0.004309,-0.007066,-0.021771,3,407
-4.259701,2.235528,-0.011653,-0.032959,-0.038195,0.039899,0.026940,0.004853,1,408
-0.417777,6.826462,-0.099847,-0.033194,-0.000608,-0.018293,0.003028,0.005923,2,409
-6.698202,-1.419184,0.037579,0.048481,0.036828,-0.027479,-0.012203,0.051789,3,410
2.906212,-5.008064,0.042942,0.022075,0.001902,0.022954,-0.038380,-0.035543,3,411
3.421043,-2.903288,-0.042979,-0.018019,-0.031196,-0.011983,0.036229,0.018431,2,412
-2.821289,2.089077,-0.023811,-0.029750,-0.046838,0.011993,0.020415,-0.016288,3,413
2.818983,-1.486353,-0.042772,0.003051,0.032017,0.024876,-0.007742,-0.014966,3,414
-3.535838,2.659680,0.003486,-0.004037,-0.047393,-0.052610,-0.069664,0.002451,0,415
-4.379552,1.875028,-0.034189,0.015856,0.006927,0.031371,-0.017814,0.033002,0,416
6.692281,0.523912,0.009381,0.024851,-0.047692,0.000744,-0.022913,-0.003144,1,417
-4.307101,1.951189,0.051142,-0.006392,-0.049871,0.008367,-0.008412,0.003721,0,418
1.725561,5.862765,0.014739,-0.030607,-0.050831,-0.017862,-0.007552,0.007789,2,419
3.747343,-2.652126,0.005602,-0.014498,-0.039805,0.040487,0.011551,-0.000194,1,420
4.337429,3.017210,0.000510,-0.045040,-0.057511,-0.057855,0.019351,-0.017876,2,421
3.214778,2.930101,-0.015826,-0.040807,-0.019774,0.015833,-0.047515,0.007830,3,422
-2.044142,-0.413747,-0.038448,0.022177,0.000865,-0.013891,-0.002497,0.031405,1,423
2.561494,5.024947,0.014727,0.037183,-0.014343,-0.032885,-0.007620,0.053493,2,424
2.079942,4.211576,0.008138,-0.011437,0.022001,-0.007869,0.037088,-0.010716,3,425
-3.697233,2.567907,-0.015281,-0.035013,0.027266,-0.001919,-0.022010,-0.076780,0,426
2.242918,0.975181,0.006460,0.014668,-0.027020,-0.024898,0.035833,0.012683,0,427
2.493699,5.087388,0.048197,0.009995,0.047421,0.030027,-0.055475,0.012016,2,428
2.957350,4.567801,-0.003224,0.005666,-0.051116,0.040368,0.006544,0.009689,2,429
1.735072,5.443000,0.081158,-0.003827,-0.012614,-0.019497,-0.002841,0.023932,2,430
3.824859,-2.320572,0.000009,0.029415,-0.041428,0.024968,-0.016499,-0.019027,2,431
-1.696882,2.656236,-0.039317,0.002056,-0.025630,-0.008902,0.005050,0.018105,1,432
0.799896,-2.277188,-0.009061,-0.001495,0.025072,0.063983,-0.026190,-0.020198,3,433
-2.235404,3.077084,0.010441,-0.028586,0.023312,-0.012574,-0.022410,0.029335,0,434
-1.861975,-2.253253,-0.020430,0.002633,-0.010913,-0.015625,-0.055540,0.021217,2,435
-1.800765,-2.331031,0.007155,0.008375,-0.011931,0.014087,-0.027489,0.017046,2,436
2.029073,-1.925466,0.027583,-0.004348,0.043893,-0.062310,0.009438,-0.004092,3,437
3.236373,-0.739888,0.003032,0.006293,0.027052,0.035088,0.016922,0.005972,3,438
3.428280,2.612302,-0.020880,0.000702,0.020926,0.011315,0.041342,0.013959,3,439
-2.560104,2.177130,-0.005038,0.001025,0.028516,-0.032195,0.009324,-0.050423,1,440
-3.231271,-2.924512,0.029906,0.004356,-0.014919,-0.051747,-0.005786,-0.064704,1,441
0.527669,-2.124036,0.032550,0.011844,-0.071455,0.024482,0.005952,-0.052760,3,442
7.161323,-0.176907,-0.057918,-0.025244,0.001149,-0.032364,-0.034831,0.048026,1,443
-0.271415,-5.186857,-0.043408,-0.057346,-0.043300,0.023786,-0.026915,-0.022064,1,444
-2.197971,-1.128709,0.006718,0.002096,0.004289,-0.025416,-0.000768,-0.044635,2,445
-2.806019,-7.235260,0.018876,0.045251,-0.063435,0.050075,-0.001847,0.039726,1,446
-2.790935,-3.477089,-0.009651,-0.035574,-0.021751,0.009016,-0.049026,-0.002660,1,447
-2.166098,-1.132047,0.002301,0.013540,-0.002027,0.018464,0.000583,-0.002346,2,448
-1.892198,-2.236733,0.075077,0.024773,0.002412,0.001215,0.035934,0.020980,3,449
-4.069222,2.171829,-0.001467,-0.028086,-0.037188,-0.018150,0.020850,-0.050573,0,450
-1.276667,6.690649,-0.010420,-0.017279,0.031936,0.021265,0.023895,-0.000822,2,451
4.563628,-1.349450,0.019227,0.003505,-0.024017,-0.077522,-0.059021,0.033012,2,452
1.876924,5.424831,-0.002836,0.023339,-0.034012,-0.017403,-0.003167,0.002894,2,453
-7.045317,2.037874,-0.017438,-0.018872,0.056462,-0.019136,0.021387,-0.028703,2,454
-2.883249,2.122866,-0.018401,-0.027111,0.018377,0.046138,0.001738,-0.004815,1,455
-1.262643,2.249935,-0.020264,0.022503,-0.042839,0.051583,-0.012723,0.052191,2,456
-0.023487,-5.321190,0.047453,-0.009492,-0.002132,-0.023690,0.013616,-0.035025,0,457
-3.253415,-2.733431,0.028529,0.009878,0.029760,0.008085,0.008154,0.007974,1,458
2.132567,1.528763,-0.032807,0.005497,-0.030866,-0.027584,0.026980,0.007951,3,459
-2.872234,-3.339420,-0.022909,-0.023964,-0.036239,0.003640,0.035759,-0.000781,1,460
8.698739,-0.466965,-0.061400,0.060528,-0.010584,0.023161,0.003650,-0.000227,0,461
3.262808,2.803221,-0.028003,0.077492,-0.044576,-0.030320,-0.017632,0.024580,3,462
2.008039,4.615615,-0.026497,0.029235,0.038238,0.033084,0.056322,0.069672,3,463
3.985046,-2.383245,0.018841,-0.038029,-0.052488,0.035424,0.053759,-0.013098,2,464
-4.086785,2.261291,-0.011234,0.019227,-0.055715,0.002797,-0.006603,-0.023865,0,465
-1.268671,2.150010,-0.009781,0.031249,-0.017307,0.039939,-0.022530,-0.012817,1,466
-0.408585,3.061266,-0.007333,0.024192,-0.028932,0.006829,-0.006821,0.000610,1,467
-3.588999,2.860523,-0.001191,0.010842,0.005599,-0.005076,-0.059998,-0.013399,0,468
1.910233,5.526400,0.038954,-0.047904,-0.001286,-0.063405,0.025342,-0.003658,2,469
-3.431737,1.693354,0.010454,-0.011086,0.036541,0.026780,-0.036099,0.028540,1,470
3.647493,1.674466,0.007041,-0.036258,-0.033063,0.053670,-0.020940,0.024344,0,471
2.954138,3.338494,0.028459,0.036287,0.005181,0.006203,-0.007781,0.015845,3,472
0.561907,6.772783,0.030605,0.000817,-0.031311,0.010214,-0.014492,0.013607,0,473
3.665451,-2.607708,-0.024123,0.031209,-0.033392,-0.086584,-0.045433,-0.006153,2,474
3.166127,3.014505,-0.032320,-0.008254,0.017537,-0.010101,-0.043756,0.067099,3,475
2.322950,-1.799107,-0.016869,0.008985,-0.038939,-0.051993,-0.013959,0.020783,3,476
4.572972,-1.265559,0.046224,0.026118,0.035384,0.007799,0.014654,0.047437,2,477
0.758884,-2.102831,0.011291,0.028876,-0.007563,0.023406,-0.019404,0.012588,3,478
-0.926987,2.466495,0.047149,-0.008067,-0.069733,0.032771,0.045817,-0.021678,2,479
1.769924,5.510242,0.019798,-0.010918,-0.058593,-0.018293,0.044257,0.016019,2,480
4.610907,-1.298968,-0.014761,-0.032149,0.021501,0.054822,-0.008265,0.009162,3,481
2.881526,-4.849196,0.009292,0.001150,0.022346,-0.021562,-0.036085,-0.003112,1,482
-3.699997,0.597560,-0.009186,0.021621,0.016969,0.033191,-0.008448,-0.017884,1,483
0.221199,3.031516,0.009390,-0.000499,0.020921,0.020380,0.023225,-0.029001,0,484
2.242329,-1.820849,0.005991,0.052259,-0.019078,0.016409,0.000710,-0.051279,3,485
3.094594,2.817197,-0.011946,-0.042086,0.020687,0.019362,-0.035582,0.048220,3,486
3.295473,2.669863,0.038113,0.023925,-0.023171,0.023619,-0.031153,-0.049731,3,487
-1.401348,2.495874,0.032849,-0.004274,0.036757,0.007659,-0.027540,-0.038467,0,488
-4.115107,2.219958,-0.036092,-0.008627,0.015023,0.015008,0.022552,0.005098,0,489
3.290878,2.737085,0.016180,-0.034726,-0.042637,0.052639,-0.036752,-0.018013,3,490
-2.127934,-0.349222,-0.012251,-0.003690,-0.005037,0.024488,-0.008049,0.027597,2,491
-4.881824,1.203819,0.033060,-0.000025,-0.011982,-0.012007,0.029596,-0.007961,0,492
-1.212971,-3.071846,0.002097,-0.019584,0.014913,0.001998,0.050588,-0.027954,2,493
2.304607,5.195272,0.063875,-0.035232,-0.003186,0.079402,-0.025794,-0.023642,2,494
2.090915,4.961736,0.004345,-0.036761,0.044116,-0.023668,-0.023622,-0.006168,3,495
1.780236,5.771204,0.006915,-0.066836,-0.009319,-0.012521,-0.001436,-0.044657,2,496
1.155923,6.461740,-0.022283,0.015198,-0.052040,0.009422,-0.000278,0.049783,2,497
-1.780451,2.735414,0.035929,-0.064023,0.009121,0.015603,0.001461,-0.020935,1,498
2.475696,3.814717,-0.024145,0.046473,-0.021712,-0.010804,0.015780,-0.022093,3,499
-1.514076,-2.612539,-0.002348,0.006048,0.030170,0.013949,0.036817,-0.038877,1,500
-2.021386,-4.280564,0.016077,0.039252,-0.005670,0.054413,-0.024303,-0.022260,1,501
-3.755665,2.538399,-0.014298,-0.004352,0.022885,0.019442,0.023717,-0.022140,0,502
2.001011,4.992005,0.010391,-0.029542,0.067213,0.001682,0.019573,-0.016812,3,503
-1.969777,-4.367589,-0.023713,-0.000952,0.034548,0.020885,-0.030327,-0.044057,1,504
1.182750,2.671413,0.011217,0.020752,0.039576,-0.015415,-0.001290,0.016760,2,505
1.441385,-5.065035,0.016634,-0.034346,-0.031454,0.007999,-0.006556,0.023227,1,506
-5.012196,-0.488456,-0.000143,0.006025,-0.001213,-0.013660,0.024547,0.028432,0,507
-0.917349,5.819621,0.029859,-0.020392,0.011656,0.032382,0.014080,-0.030210,3,508
-4.344510,1.767315,0.032346,0.012208,-0.018514,-0.006143,-0.004894,-0.016107,0,509
1.334703,6.185278,-0.048271,0.056395,0.024551,0.038549,-0.038367,0.040633,2,510
0.058939,-2.024071,0.027597,0.002383,0.008325,0.034601,-0.010139,0.008462,3,511
6.800750,1.489506,0.031314,-0.047891,0.007682,-0.039024,0.029110,-0.009567,1,512
-2.198671,-4.071794,0.037830,-0.018500,-0.049564,-0.024715,0.009143,-0.002634,1,513
8.704383,-3.108886,-0.011235,-0.023759,0.034424,-0.018649,0.007103,-0.011732,0,514
3.014102,-1.145794,0.007173,-0.025977,0.000196,0.041702,0.010304,0.106368,2,515
0.577433,-2.288740,-0.008221,-0.007779,0.003973,-0.034777,0.015631,-0.044990,3,516
-4.755745,1.608965,-0.022294,0.053126,-0.000734,0.037028,0.024971,-0.018349,0,517
-1.161744,6.728077,-0.027009,0.005192,0.075152,-0.001627,0.045368,0.009132,2,518
2.648522,-1.342164,-0.028990,0.041110,0.003974,-0.010288,-0.006644,-0.004562,1,519
-5.169032,-1.427266,-0.010554,-0.064281,-0.007715,-0.005244,-0.007873,0.016643,0,520
7.222550,2.832842,0.019349,-0.014093,-0.039690,0.074463,-0.037381,-0.074932,3,521
-2.409940,3.002904,-0.010075,-0.053363,0.005416,0.062485,0.009935,0.073598,0,522
6.498494,-0.145044,-0.026957,0.030838,0.001646,-0.001920,0.023391,-0.039331,1,523
2.796923,3.578339,0.009090,-0.013662,-0.016748,-0.021791,-0.004112,0.036711,3,524
-1.980339,-2.090956,0.004210,-0.029187,-0.012513,-0.026558,0.004071,0.033090,2,525
3.498580,-2.693770,-0.041658,-0.043895,-0.077768,-0.046384,0.016087,0.047729,2,526
2.208117,7.018830,-0.022151,-0.022206,0.039895,-0.005601,-0.033781,-0.011525,2,527
1.957869,5.026284,0.023567,-0.020505,-0.003818,-0.028291,0.035944,-0.065468,3,528
2.901103,-4.880022,-0.042538,-0.016717,0.024178,0.014572,0.017691,0.008040,1,529
2.517889,3.978409,0.027645,0.009324,0.038686,0.002554,-0.007113,-0.023347,3,530
-2.499996,-3.810338,0.002763,0.042833,0.066428,-0.000344,-0.032107,-0.070507,1,531
2.285228,4.273062,0.009223,-0.002946,0.032858,0.034889,0.014044,-0.014859,3,532
3.497271,0.553116,0.020673,0.097789,0.027518,0.038033,-0.024405,-0.011034,1,533
3.382539,-0.597872,0.008966,0.005314,-0.020593,-0.023514,-0.019849,0.017125,0,534
-5.195184,-1.289542,0.006095,0.008583,0.014163,-0.010150,0.011119,-0.036644,0,535
-0.726754,2.137185,0.002518,0.029696,0.014389,-0.010886,0.009800,-0.014576,1,536
-4.710701,1.024323,-0.039014,0.007355,-0.041085,0.030665,0.006754,0.011257,0,537
4.705802,2.019395,-0.052807,-0.023452,-0.025819,-0.016303,-0.022607,0.012674,2,538
0.981821,6.347969,0.014358,-0.004301,0.004232,0.015374,0.030374,-0.006292,2,539
1.472105,6.111316,-0.006303,-0.056201,0.004020,-0.013961,-0.042367,0.020152,2,540
2.403229,4.081604,-0.080153,0.024646,-0.024647,-0.012675,-0.001502,-0.009875,3,541
-1.570217,6.707070,0.015545,0.019522,-0.024535,0.018547,0.029872,0.012962,2,542
1.992782,1.098159,0.000373,0.007378,-0.009521,-0.041206,-0.000213,-0.044568,0,543
4.874616,-0.786531,-0.023841,-0.002152,-0.002877,-0.016922,-0.002985,0.014115,2,544
-1.710232,2.751006,0.020108,0.026588,0.016937,-0.025025,0.006968,-0.039226,1,545
5.717655,6.659332,0.001683,-0.030226,-0.024181,-0.009618,-0.043625,0.029423,2,546
-3.144296,3.043768,0.019780,-0.034256,0.002967,-0.006656,0.034986,-0.023267,0,547
-0.614773,-4.827037,0.006294,-0.016184,-0.025975,-0.033296,-0.043366,-0.025665,0,548
-2.383469,2.274798,-0.004471,0.035824,0.006164,-0.008364,-0.007556,-0.020668,1,549
